predictor,n,diagnosis,score_fun,score
DNN,23,MI,Specificity,0.9542450432130147
DNN,23,MI,F1 score,0.4767123287671233
DNN,23,STTC,Precision,0.48091603053435117
DNN,23,STTC,Recall,0.3612565445026178
DNN,23,STTC,Specificity,0.9627998042094958
DNN,23,STTC,F1 score,0.4161490683229814
DNN,24,NORM,Precision,0.695582329317269
DNN,24,NORM,Recall,0.9554865424430642
DNN,24,NORM,Specificity,0.6820809248554913
DNN,24,NORM,F1 score,0.8083371091980064
DNN,24,CD,Precision,0.5977443609022557
DNN,24,CD,Recall,0.8861111111111111
DNN,24,CD,Specificity,0.8820286659316428
DNN,24,CD,F1 score,0.7195530726256983
DNN,24,HYP,Precision,0.46394984326018807
DNN,24,HYP,Recall,0.7377777777777778
DNN,24,HYP,Specificity,0.9077620967741935
DNN,24,HYP,F1 score,0.5769911504424778
DNN,24,MI,Precision,0.518918918918919
DNN,24,MI,Recall,0.4292237442922374
DNN,24,MI,Specificity,0.9542682926829268
DNN,24,MI,F1 score,0.47692307692307695
DNN,24,STTC,Precision,0.48091603053435117
DNN,24,STTC,Recall,0.3612565445026178
DNN,24,STTC,Specificity,0.9628344895936571
DNN,24,STTC,F1 score,0.4163568773234201
DNN,25,NORM,Precision,0.6957831325301205
DNN,25,NORM,Recall,0.9556701030927836
DNN,25,NORM,Specificity,0.6822204344328238
DNN,25,NORM,F1 score,0.8086802480070859
DNN,25,CD,Precision,0.5981818181818181
DNN,25,CD,Recall,0.8861111111111111
DNN,25,CD,Specificity,0.882122905027933
DNN,25,CD,F1 score,0.72
DNN,25,HYP,Precision,0.46417445482866043
DNN,25,HYP,Recall,0.7379679144385026
DNN,25,HYP,Specificity,0.9078014184397163
DNN,25,HYP,F1 score,0.5793650793650794
DNN,25,MI,Precision,0.519774011299435
DNN,25,MI,Recall,0.42924528301886794
DNN,25,MI,Specificity,0.9544088176352705
DNN,25,MI,F1 score,0.4771084337349398
DNN,25,STTC,Precision,0.48091603053435117
DNN,25,STTC,Recall,0.3620689655172414
DNN,25,STTC,Specificity,0.9628712871287128
DNN,25,STTC,F1 score,0.4175084175084175
DNN,26,NORM,Precision,0.695852534562212
DNN,26,NORM,Recall,0.9556898288016112
DNN,26,NORM,Specificity,0.6824
DNN,26,NORM,F1 score,0.8087912087912088
DNN,26,CD,Precision,0.5984703632887189
DNN,26,CD,Recall,0.8864265927977839
DNN,26,CD,Specificity,0.8821271929824561
DNN,26,CD,F1 score,0.7203791469194313
DNN,26,HYP,Precision,0.46449704142011833
DNN,26,HYP,Recall,0.73828125
DNN,26,HYP,Specificity,0.9078014184397163
DNN,26,HYP,F1 score,0.5794392523364486
DNN,26,MI,Precision,0.52046783625731
DNN,26,MI,Recall,0.4292929292929293
DNN,26,MI,Specificity,0.9545
DNN,26,MI,F1 score,0.47752808988764045
DNN,26,STTC,Precision,0.48120300751879697
DNN,26,STTC,Recall,0.3626373626373626
DNN,26,STTC,Specificity,0.9629995066600888
DNN,26,STTC,F1 score,0.41846153846153844
DNN,27,NORM,Precision,0.696031746031746
DNN,27,NORM,Recall,0.9558232931726908
DNN,27,NORM,Specificity,0.6826446280991736
DNN,27,NORM,F1 score,0.8088969586926917
DNN,27,CD,Precision,0.5988483685220729
DNN,27,CD,Recall,0.8864864864864865
DNN,27,CD,Specificity,0.8821917808219178
DNN,27,CD,F1 score,0.7207207207207207
DNN,27,HYP,Precision,0.4651898734177215
DNN,27,HYP,Recall,0.7391304347826086
DNN,27,HYP,Specificity,0.9078156312625251
DNN,27,HYP,F1 score,0.5795454545454546
DNN,27,MI,Precision,0.5229885057471264
DNN,27,MI,Recall,0.42995169082125606
DNN,27,MI,Specificity,0.954522486104093
DNN,27,MI,F1 score,0.4778761061946903
DNN,27,STTC,Precision,0.48148148148148145
DNN,27,STTC,Recall,0.3626373626373626
DNN,27,STTC,Specificity,0.9630579784504875
DNN,27,STTC,F1 score,0.419672131147541
DNN,28,NORM,Precision,0.6960629921259842
DNN,28,NORM,Recall,0.9561027837259101
DNN,28,NORM,Specificity,0.6827868852459016
DNN,28,NORM,F1 score,0.8089591567852438
DNN,28,CD,Precision,0.5988805970149254
DNN,28,CD,Recall,0.8865435356200527
DNN,28,CD,Specificity,0.8822562979189486
DNN,28,CD,F1 score,0.7207207207207207
