predictor,n,diagnosis,score_fun,score
DNN,18,HYP,Precision,0.5253623188405797
DNN,18,HYP,Recall,0.6842105263157895
DNN,18,HYP,Specificity,0.9327646763672856
DNN,18,HYP,F1 score,0.6026785714285714
DNN,18,MI,Precision,0.47317073170731705
DNN,18,MI,Recall,0.4393939393939394
DNN,18,MI,Specificity,0.9437751004016064
DNN,18,MI,F1 score,0.46384039900249374
DNN,18,STTC,Precision,0.5
DNN,18,STTC,Recall,0.38333333333333336
DNN,18,STTC,Specificity,0.9642507345739472
DNN,18,STTC,F1 score,0.44242424242424244
DNN,19,NORM,Precision,0.6776075857038658
DNN,19,NORM,Recall,0.9795501022494888
DNN,19,NORM,Specificity,0.644122383252818
DNN,19,NORM,F1 score,0.8033144352376799
DNN,19,CD,Precision,0.6623093681917211
DNN,19,CD,Recall,0.8853868194842407
DNN,19,CD,Specificity,0.9092391304347827
DNN,19,CD,F1 score,0.765807962529274
DNN,19,HYP,Precision,0.5255474452554745
DNN,19,HYP,Recall,0.6857142857142857
DNN,19,HYP,Specificity,0.9329637096774194
DNN,19,HYP,F1 score,0.6028513238289206
DNN,19,MI,Precision,0.47393364928909953
DNN,19,MI,Recall,0.4398148148148148
DNN,19,MI,Specificity,0.943803311590567
DNN,19,MI,F1 score,0.46454767726161367
DNN,19,STTC,Precision,0.5034965034965035
DNN,19,STTC,Recall,0.38372093023255816
DNN,19,STTC,Specificity,0.9642679900744416
DNN,19,STTC,F1 score,0.4430379746835443
DNN,20,NORM,Precision,0.6776119402985075
DNN,20,NORM,Recall,0.9796126401630989
DNN,20,NORM,Specificity,0.6445182724252492
DNN,20,NORM,F1 score,0.8035164835164835
DNN,20,CD,Precision,0.6625514403292181
DNN,20,CD,Recall,0.8859223300970874
DNN,20,CD,Specificity,0.909635274904736
DNN,20,CD,F1 score,0.7658592848904268
DNN,20,HYP,Precision,0.525691699604743
DNN,20,HYP,Recall,0.6860986547085202
DNN,20,HYP,Specificity,0.9330649219929542
DNN,20,HYP,F1 score,0.6031746031746031
DNN,20,MI,Precision,0.47417840375586856
DNN,20,MI,Recall,0.44075829383886256
DNN,20,MI,Specificity,0.943939393939394
DNN,20,MI,F1 score,0.4648910411622276
DNN,20,STTC,Precision,0.5037037037037037
DNN,20,STTC,Recall,0.38421052631578945
DNN,20,STTC,Specificity,0.9643387815750372
DNN,20,STTC,F1 score,0.4430379746835443
DNN,21,NORM,Precision,0.678030303030303
DNN,21,NORM,Recall,0.9796791443850268
DNN,21,NORM,Specificity,0.6448445171849427
DNN,21,NORM,F1 score,0.8037217545414267
DNN,21,CD,Precision,0.6633064516129032
DNN,21,CD,Recall,0.8867924528301887
DNN,21,CD,Specificity,0.9097452934662237
DNN,21,CD,F1 score,0.766541822721598
DNN,21,HYP,Precision,0.5259259259259259
DNN,21,HYP,Recall,0.6865671641791045
DNN,21,HYP,Specificity,0.9332664325137983
DNN,21,HYP,F1 score,0.6036036036036037
DNN,21,MI,Precision,0.47593582887700536
DNN,21,MI,Recall,0.44298245614035087
DNN,21,MI,Specificity,0.9440203562340967
DNN,21,MI,F1 score,0.4655581947743468
DNN,21,STTC,Precision,0.5060240963855421
DNN,21,STTC,Recall,0.38461538461538464
DNN,21,STTC,Specificity,0.9643740722414647
DNN,21,STTC,F1 score,0.44368600682593856
DNN,22,NORM,Precision,0.6783369803063457
DNN,22,NORM,Recall,0.9805825242718447
DNN,22,NORM,Specificity,0.6459677419354839
DNN,22,NORM,F1 score,0.8038029386343993
DNN,22,CD,Precision,0.6637931034482759
DNN,22,CD,Recall,0.8868894601542416
DNN,22,CD,Specificity,0.9098853085745494
DNN,22,CD,F1 score,0.766896551724138
DNN,22,HYP,Precision,0.5265306122448979
DNN,22,HYP,Recall,0.6872037914691943
DNN,22,HYP,Specificity,0.9334006054490414
DNN,22,HYP,F1 score,0.6045454545454545
DNN,22,MI,Precision,0.47593582887700536
DNN,22,MI,Recall,0.44298245614035087
DNN,22,MI,Specificity,0.9440772750381291
DNN,22,MI,F1 score,0.46596858638743455
DNN,22,STTC,Precision,0.5070422535211268
DNN,22,STTC,Recall,0.38461538461538464
DNN,22,STTC,Specificity,0.9644466700050075
DNN,22,STTC,F1 score,0.44376899696048633
DNN,23,NORM,Precision,0.6785449146250928
DNN,23,NORM,Recall,0.9806451612903225
DNN,23,NORM,Specificity,0.6469608659450458
DNN,23,NORM,F1 score,0.8039809606231069
DNN,23,CD,Precision,0.6659663865546218
DNN,23,CD,Recall,0.8885630498533724
DNN,23,CD,Specificity,0.9098901098901099
DNN,23,CD,F1 score,0.7671568627450981
DNN,23,HYP,Precision,0.5271317829457365
DNN,23,HYP,Recall,0.6885964912280702
DNN,23,HYP,Specificity,0.9334334334334334
DNN,23,HYP,F1 score,0.6052631578947368
DNN,23,MI,Precision,0.47738693467336685
DNN,23,MI,Recall,0.44339622641509435
DNN,23,MI,Specificity,0.9441087613293051
DNN,23,MI,F1 score,0.46684350132625996
DNN,23,STTC,Precision,0.5070422535211268
DNN,23,STTC,Recall,0.3858695652173913
DNN,23,STTC,Specificity,0.9646590343454455
DNN,23,STTC,F1 score,0.44516129032258067
DNN,24,NORM,Precision,0.6785714285714286
DNN,24,NORM,Recall,0.9806659505907627
DNN,24,NORM,Specificity,0.6476190476190476
DNN,24,NORM,F1 score,0.8040421792618629
DNN,24,CD,Precision,0.6659663865546218
DNN,24,CD,Recall,0.8885714285714286
DNN,24,CD,Specificity,0.9099836333878887
DNN,24,CD,F1 score,0.7671568627450981
DNN,24,HYP,Precision,0.5271317829457365
DNN,24,HYP,Recall,0.689922480620155
DNN,24,HYP,Specificity,0.9334349593495935
DNN,24,HYP,F1 score,0.6052631578947368
DNN,24,MI,Precision,0.47783251231527096
DNN,24,MI,Recall,0.44339622641509435
DNN,24,MI,Specificity,0.9444722361180591
DNN,24,MI,F1 score,0.46786632390745503
DNN,24,STTC,Precision,0.5078125
DNN,24,STTC,Recall,0.3864734299516908
DNN,24,STTC,Specificity,0.9646766169154228
DNN,24,STTC,F1 score,0.44518272425249167
DNN,25,NORM,Precision,0.6786484543493889
DNN,25,NORM,Recall,0.9806714140386572
DNN,25,NORM,Specificity,0.647788983708301
DNN,25,NORM,F1 score,0.8041329739442947
DNN,25,CD,Precision,0.6659751037344398
DNN,25,CD,Recall,0.8885941644562334
DNN,25,CD,Specificity,0.9102353585112206
DNN,25,CD,F1 score,0.7675544794188862
DNN,25,HYP,Precision,0.5280898876404494
DNN,25,HYP,Recall,0.6902654867256637
DNN,25,HYP,Specificity,0.933568193256165
DNN,25,HYP,F1 score,0.6053811659192825
DNN,25,MI,Precision,0.4786729857819905
DNN,25,MI,Recall,0.44387755102040816
