predictor,n,diagnosis,score_fun,score
DNN,18,NORM,Recall,0.9524793388429752
DNN,18,NORM,Specificity,0.6756329113924051
DNN,18,NORM,F1 score,0.8046594982078853
DNN,18,CD,Precision,0.6115384615384616
DNN,18,CD,Recall,0.8694444444444445
DNN,18,CD,Specificity,0.8906334596643205
DNN,18,CD,F1 score,0.7268351383874849
DNN,18,HYP,Precision,0.48026315789473684
DNN,18,HYP,Recall,0.6771300448430493
DNN,18,HYP,Specificity,0.9208813219829745
DNN,18,HYP,F1 score,0.5701943844492441
DNN,18,MI,Precision,0.5
DNN,18,MI,Recall,0.41935483870967744
DNN,18,MI,Specificity,0.9504752376188094
DNN,18,MI,F1 score,0.4623376623376623
DNN,18,STTC,Precision,0.5220588235294118
DNN,18,STTC,Recall,0.3588235294117647
DNN,18,STTC,Specificity,0.9681274900398407
DNN,18,STTC,F1 score,0.4318181818181818
DNN,19,NORM,Precision,0.6914728682170542
DNN,19,NORM,Recall,0.9529652351738241
DNN,19,NORM,Specificity,0.6759776536312849
DNN,19,NORM,F1 score,0.8053016453382084
DNN,19,CD,Precision,0.6122448979591837
DNN,19,CD,Recall,0.8694444444444445
DNN,19,CD,Specificity,0.8906838987614432
DNN,19,CD,F1 score,0.7268623024830699
DNN,19,HYP,Precision,0.4805194805194805
DNN,19,HYP,Recall,0.6772727272727272
DNN,19,HYP,Specificity,0.9209466263846928
DNN,19,HYP,F1 score,0.570281124497992
DNN,19,MI,Precision,0.5
DNN,19,MI,Recall,0.419811320754717
DNN,19,MI,Specificity,0.9505606523955148
DNN,19,MI,F1 score,0.46272493573264784
DNN,19,STTC,Precision,0.5225225225225225
DNN,19,STTC,Recall,0.3588235294117647
DNN,19,STTC,Specificity,0.9681750372948782
DNN,19,STTC,F1 score,0.4359861591695502
DNN,20,NORM,Precision,0.6920152091254753
DNN,20,NORM,Recall,0.9530761209593326
DNN,20,NORM,Specificity,0.676056338028169
DNN,20,NORM,F1 score,0.805380411937789
DNN,20,CD,Precision,0.6127167630057804
DNN,20,CD,Recall,0.8695652173913043
DNN,20,CD,Specificity,0.8907608695652174
DNN,20,CD,F1 score,0.7272727272727273
DNN,20,HYP,Precision,0.48056537102473496
DNN,20,HYP,Recall,0.6780487804878049
DNN,20,HYP,Specificity,0.9209864116758933
DNN,20,HYP,F1 score,0.5703125
DNN,20,MI,Precision,0.5026455026455027
DNN,20,MI,Recall,0.4205128205128205
DNN,20,MI,Specificity,0.9507113821138211
DNN,20,MI,F1 score,0.46272493573264784
DNN,20,STTC,Precision,0.5238095238095238
DNN,20,STTC,Recall,0.3597560975609756
DNN,20,STTC,Specificity,0.9681908548707754
DNN,20,STTC,F1 score,0.4359861591695502
DNN,21,NORM,Precision,0.6921278254091972
DNN,21,NORM,Recall,0.953125
DNN,21,NORM,Specificity,0.676056338028169
DNN,21,NORM,F1 score,0.8054298642533937
DNN,21,CD,Precision,0.6129032258064516
DNN,21,CD,Recall,0.87
DNN,21,CD,Specificity,0.8908202064095601
DNN,21,CD,F1 score,0.7274909963985594
DNN,21,HYP,Precision,0.48135593220338985
DNN,21,HYP,Recall,0.6796116504854369
DNN,21,HYP,Specificity,0.9210392256749873
DNN,21,HYP,F1 score,0.5708418891170431
DNN,21,MI,Precision,0.5026737967914439
DNN,21,MI,Recall,0.42081447963800905
DNN,21,MI,Specificity,0.9507113821138211
DNN,21,MI,F1 score,0.46285714285714286
DNN,21,STTC,Precision,0.5290322580645161
DNN,21,STTC,Recall,0.36
DNN,21,STTC,Specificity,0.9682539682539683
DNN,21,STTC,F1 score,0.43703703703703706
DNN,22,NORM,Precision,0.6923076923076923
DNN,22,NORM,Recall,0.9532338308457712
DNN,22,NORM,Specificity,0.6761678543151227
DNN,22,NORM,F1 score,0.8054298642533937
DNN,22,CD,Precision,0.6133603238866396
DNN,22,CD,Recall,0.8703703703703703
DNN,22,CD,Specificity,0.8908991228070176
DNN,22,CD,F1 score,0.7276785714285714
DNN,22,HYP,Precision,0.48172757475083056
DNN,22,HYP,Recall,0.6804123711340206
DNN,22,HYP,Specificity,0.92103948025987
DNN,22,HYP,F1 score,0.5714285714285714
DNN,22,MI,Precision,0.5027932960893855
DNN,22,MI,Recall,0.421875
DNN,22,MI,Specificity,0.9511088709677419
DNN,22,MI,F1 score,0.4634760705289673
DNN,22,STTC,Precision,0.5294117647058824
DNN,22,STTC,Recall,0.3602150537634409
DNN,22,STTC,Specificity,0.9685942173479561
DNN,22,STTC,F1 score,0.43727598566308246
DNN,23,NORM,Precision,0.6926070038910506
DNN,23,NORM,Recall,0.9533116178067318
DNN,23,NORM,Specificity,0.6764940239043825
DNN,23,NORM,F1 score,0.8055172413793104
DNN,23,CD,Precision,0.6134615384615385
DNN,23,CD,Recall,0.8704663212435233
DNN,23,CD,Specificity,0.8908991228070176
DNN,23,CD,F1 score,0.7278761061946902
DNN,23,HYP,Precision,0.4825174825174825
DNN,23,HYP,Recall,0.6822429906542056
DNN,23,HYP,Specificity,0.9211451531893521
DNN,23,HYP,F1 score,0.5714285714285714
DNN,23,MI,Precision,0.5028571428571429
DNN,23,MI,Recall,0.4221105527638191
DNN,23,MI,Specificity,0.9511201629327902
DNN,23,MI,F1 score,0.4642857142857143
DNN,23,STTC,Precision,0.5304347826086957
DNN,23,STTC,Recall,0.36065573770491804
DNN,23,STTC,Specificity,0.9686411149825784
DNN,23,STTC,F1 score,0.4375
DNN,24,NORM,Precision,0.6930091185410334
DNN,24,NORM,Recall,0.9533468559837728
DNN,24,NORM,Specificity,0.6768982229402262
DNN,24,NORM,F1 score,0.805678793256433
DNN,24,CD,Precision,0.6135922330097088
DNN,24,CD,Recall,0.8712121212121212
DNN,24,CD,Specificity,0.8909978308026031
DNN,24,CD,F1 score,0.7281553398058253
DNN,24,HYP,Precision,0.48314606741573035
DNN,24,HYP,Recall,0.6826923076923077
DNN,24,HYP,Specificity,0.9211576846307385
DNN,24,HYP,F1 score,0.571992110453649
DNN,24,MI,Precision,0.5031055900621118
DNN,24,MI,Recall,0.4222222222222222
DNN,24,MI,Specificity,0.951194712760549
DNN,24,MI,F1 score,0.46524064171123
DNN,24,STTC,Precision,0.5307692307692308
DNN,24,STTC,Recall,0.3614457831325301
DNN,24,STTC,Specificity,0.9686567164179104
DNN,24,STTC,F1 score,0.4380952380952381
DNN,25,NORM,Precision,0.6930232558139535
DNN,25,NORM,Recall,0.9534632034632035
DNN,25,NORM,Specificity,0.6770583533173461
DNN,25,NORM,F1 score,0.8058742542450665
DNN,25,CD,Precision,0.6140724946695096
DNN,25,CD,Recall,0.872093023255814
DNN,25,CD,Specificity,0.8911830357142857
DNN,25,CD,F1 score,0.7281553398058253
DNN,25,HYP,Precision,0.4833948339483395
DNN,25,HYP,Recall,0.6826923076923077
DNN,25,HYP,Specificity,0.9212755356253114
DNN,25,HYP,F1 score,0.572
DNN,25,MI,Precision,0.505
DNN,25,MI,Recall,0.4232558139534884
DNN,25,MI,Specificity,0.951194712760549
DNN,25,MI,F1 score,0.4657534246575342
DNN,25,STTC,Precision,0.532258064516129
DNN,25,STTC,Recall,0.3620689655172414
DNN,25,STTC,Specificity,0.9688581314878892
DNN,25,STTC,F1 score,0.4392156862745098
DNN,26,NORM,Precision,0.6931993817619784
DNN,26,NORM,Recall,0.9536082474226805
DNN,26,NORM,Specificity,0.6770833333333334
DNN,26,NORM,F1 score,0.8063314711359404
DNN,26,CD,Precision,0.6142034548944337
DNN,26,CD,Recall,0.8721227621483376
DNN,26,CD,Specificity,0.8912337662337663
DNN,26,CD,F1 score,0.728538283062645
DNN,26,HYP,Precision,0.48427672955974843
DNN,26,HYP,Recall,0.6829268292682927
DNN,26,HYP,Specificity,0.9214214214214215
DNN,26,HYP,F1 score,0.5720081135902637
DNN,26,MI,Precision,0.5052083333333334
DNN,26,MI,Recall,0.42410714285714285
DNN,26,MI,Specificity,0.9512690355329949
DNN,26,MI,F1 score,0.46629213483146065
DNN,26,STTC,Precision,0.5333333333333333
DNN,26,STTC,Recall,0.36257309941520466
DNN,26,STTC,Specificity,0.9689807976366323
DNN,26,STTC,F1 score,0.44025157232704404
DNN,27,NORM,Precision,0.6931993817619784
DNN,27,NORM,Recall,0.9537223340040242
DNN,27,NORM,Specificity,0.6773136773136773
DNN,27,NORM,F1 score,0.806378132118451
DNN,27,CD,Precision,0.6146245059288538
