predictor,n,diagnosis,score_fun,score
DNN,27,NORM,F1 score,0.7837724801338353
DNN,27,CD,Precision,0.5442834138486312
DNN,27,CD,Recall,0.9392265193370166
DNN,27,CD,Specificity,0.844542447629548
DNN,27,CD,F1 score,0.6940540540540541
DNN,27,HYP,Precision,0.37915742793791574
DNN,27,HYP,Recall,0.8271028037383178
DNN,27,HYP,Specificity,0.8561224489795919
DNN,27,HYP,F1 score,0.5256609642301711
DNN,27,MI,Precision,0.4860557768924303
DNN,27,MI,Recall,0.5235849056603774
DNN,27,MI,Specificity,0.9376884422110553
DNN,27,MI,F1 score,0.5127118644067796
DNN,27,STTC,Precision,0.5692307692307692
DNN,27,STTC,Recall,0.41116751269035534
DNN,27,STTC,Specificity,0.9700098328416913
DNN,27,STTC,F1 score,0.4863013698630137
DNN,28,NORM,Precision,0.6487053883834849
DNN,28,NORM,Recall,0.9841437632135307
DNN,28,NORM,Specificity,0.5966319165998396
DNN,28,NORM,F1 score,0.7838418564675548
DNN,28,CD,Precision,0.5447019867549668
DNN,28,CD,Recall,0.9392265193370166
DNN,28,CD,Specificity,0.8446280991735537
DNN,28,CD,F1 score,0.694473409801877
DNN,28,HYP,Precision,0.3793859649122807
DNN,28,HYP,Recall,0.8289473684210527
DNN,28,HYP,Specificity,0.8561332660272589
DNN,28,HYP,F1 score,0.5256609642301711
DNN,28,MI,Precision,0.48770491803278687
DNN,28,MI,Recall,0.5238095238095238
DNN,28,MI,Specificity,0.9377490039840638
DNN,28,MI,F1 score,0.5129411764705882
DNN,28,STTC,Precision,0.5692307692307692
DNN,28,STTC,Recall,0.4114285714285714
DNN,28,STTC,Specificity,0.970074812967581
DNN,28,STTC,F1 score,0.4864864864864865
DNN,29,NORM,Precision,0.6488919667590027
DNN,29,NORM,Recall,0.984375
DNN,29,NORM,Specificity,0.5966804979253112
DNN,29,NORM,F1 score,0.7838983050847458
DNN,29,CD,Precision,0.5456026058631922
DNN,29,CD,Recall,0.9393063583815029
DNN,29,CD,Specificity,0.844799119427628
DNN,29,CD,F1 score,0.6945525291828794
DNN,29,HYP,Precision,0.3795454545454545
DNN,29,HYP,Recall,0.8292682926829268
DNN,29,HYP,Specificity,0.8561958184599694
DNN,29,HYP,F1 score,0.5256975036710719
DNN,29,MI,Precision,0.4878048780487805
DNN,29,MI,Recall,0.5240384615384616
DNN,29,MI,Specificity,0.937753036437247
DNN,29,MI,F1 score,0.5135135135135135
DNN,29,STTC,Precision,0.5694444444444444
DNN,29,STTC,Recall,0.41208791208791207
DNN,29,STTC,Specificity,0.9701195219123506
DNN,29,STTC,F1 score,0.4866666666666667
DNN,30,NORM,Precision,0.6491228070175439
DNN,30,NORM,Recall,0.984375
DNN,30,NORM,Specificity,0.5967479674796748
DNN,30,NORM,F1 score,0.7841296928327645
DNN,30,CD,Precision,0.5457809694793537
DNN,30,CD,Recall,0.9395604395604396
